Subject,Group,Channel,Delta Power,Theta Power,Alpha Power,Beta Power
sub-047,Control,Fp1,2.602165733378483e-10,3.9950730877104636e-11,3.2663082970431165e-11,1.3783429024344843e-11
sub-047,Control,Fp2,2.505062001013461e-10,3.7733882096935855e-11,2.868972172767285e-11,1.262785137392977e-11
sub-047,Control,F3,2.5189695168424435e-10,3.7217904673771587e-11,2.283146837384903e-11,1.239483968459003e-11
sub-047,Control,F4,2.486117568138135e-10,3.60396410003152e-11,2.0537573780565953e-11,1.1741492824874795e-11
sub-047,Control,C3,2.450120263436875e-10,3.523443265503407e-11,1.6842653473695114e-11,1.0293485807028161e-11
sub-047,Control,C4,2.4517291798401275e-10,3.4772238262518575e-11,1.6752520916919596e-11,1.0588618514958301e-11
sub-047,Control,P3,2.49933089214577e-10,3.730892466221253e-11,3.1525517112727176e-11,1.3805718235970507e-11
sub-047,Control,P4,2.449556467657453e-10,3.629952879028274e-11,2.8300204505745022e-11,1.232444950608745e-11
sub-047,Control,O1,2.6498391909453903e-10,4.090264815176095e-11,6.897331259628247e-11,1.89689514724407e-11
sub-047,Control,O2,2.5029275053931516e-10,4.039513747530015e-11,7.356749077624701e-11,1.8035894678913494e-11
sub-047,Control,F7,2.5341861308374944e-10,3.8971658624220336e-11,3.182136844290117e-11,1.4542707350473223e-11
sub-047,Control,F8,2.4748486699863676e-10,3.783224370604395e-11,2.874437929521705e-11,1.2789599709899578e-11
sub-047,Control,T3,2.4800780647258875e-10,3.857026890837302e-11,3.4708160384768025e-11,1.800748467690385e-11
sub-047,Control,T4,2.467360504899101e-10,3.638594847701954e-11,2.4643339860049772e-11,1.3079737597140708e-11
sub-047,Control,T5,2.494019690860503e-10,4.093343321716706e-11,6.162740563115069e-11,2.168028494539417e-11
sub-047,Control,T6,2.4763097709807285e-10,3.936957472508307e-11,5.7824960006812034e-11,1.7546628356896496e-11
sub-047,Control,Fz,2.569169046965918e-10,3.7621299642255593e-11,2.095310220195129e-11,1.2207547139658876e-11
sub-047,Control,Cz,2.4493461497079053e-10,3.4522232069335374e-11,1.3296794548185209e-11,9.505825450613915e-12
sub-047,Control,Pz,2.450408752184004e-10,3.649976195962019e-11,2.6333259121850808e-11,1.1479221130428852e-11
sub-048,Control,Fp1,2.667275121154267e-10,3.989579294102746e-11,2.249067026001362e-11,2.1022953900101483e-11
sub-048,Control,Fp2,2.5889979926751486e-10,3.65452827091519e-11,1.7300635884001664e-11,1.3874604590049008e-11
sub-048,Control,F3,2.579582948644271e-10,3.7520253709188604e-11,1.9203434085499114e-11,1.3858342142396658e-11
sub-048,Control,F4,2.586195945480612e-10,3.678550034276158e-11,1.9885146899100133e-11,1.6911489632502298e-11
sub-048,Control,C3,2.5290132501197415e-10,3.518279384153861e-11,1.1424428157503656e-11,9.413861445257679e-12
sub-048,Control,C4,2.542972271430662e-10,3.427110130217557e-11,1.2634486636940808e-11,9.248779924446847e-12
sub-048,Control,P3,2.546382833482726e-10,3.7090339601677994e-11,2.6435480798263793e-11,1.2657680700488166e-11
sub-048,Control,P4,2.5496580020309084e-10,3.523162062698031e-11,1.8150784216524668e-11,1.0358513486195692e-11
sub-048,Control,O1,2.6090008088333697e-10,4.3003105548328356e-11,8.488307318920344e-11,2.0925126273311376e-11
sub-048,Control,O2,2.5823736023870484e-10,4.3245923075208655e-11,8.398777545946508e-11,2.1083976695559573e-11
sub-048,Control,F7,2.635785765646877e-10,3.9522755983512853e-11,2.61695414903894e-11,1.8531087747823564e-11
sub-048,Control,F8,2.7370529779731246e-10,3.894251696787261e-11,2.4522195967312166e-11,1.771910652808902e-11
sub-048,Control,T3,2.5772934832734423e-10,3.841879990354822e-11,2.555289635966025e-11,1.56205332542375e-11
sub-048,Control,T4,2.6021396091709105e-10,3.62833454645201e-11,1.9317706530632742e-11,1.308026613831945e-11
sub-048,Control,T5,2.529811420748583e-10,4.31503616362017e-11,8.221761401668016e-11,2.2003786131920812e-11
sub-048,Control,T6,2.586941301672616e-10,3.890754246748334e-11,5.553189168418976e-11,1.6097664401578704e-11
sub-048,Control,Fz,2.5822154910832054e-10,3.6119415329266854e-11,1.8808021388091833e-11,1.2542563300618433e-11
sub-048,Control,Cz,2.5379998870705895e-10,3.4276486152072565e-11,1.1204694875353808e-11,8.015635393879832e-12
sub-048,Control,Pz,2.54207367729304e-10,3.568410816279101e-11,2.0915302433759283e-11,1.0460779034156925e-11
sub-049,Control,Fp1,2.3268866471510527e-10,3.300278074135279e-11,1.8803586530299598e-11,1.3122415589094306e-11
sub-049,Control,Fp2,2.440868664342225e-10,3.460078524861527e-11,1.7592860070191203e-11,1.2161713494954178e-11
sub-049,Control,F3,2.2854594569055042e-10,3.3546386213428383e-11,1.6894650041664902e-11,1.2476570150754764e-11
sub-049,Control,F4,2.3403073551112295e-10,3.449953827949756e-11,1.5474758464394556e-11,1.1710104601869693e-11
sub-049,Control,C3,2.2436155069619818e-10,3.285483059295843e-11,1.2279181504676316e-11,1.1517746316865559e-11
sub-049,Control,C4,2.264731236812478e-10,3.380216525855674e-11,1.1662721698558921e-11,1.1390016032439489e-11
sub-049,Control,P3,2.2428571417277177e-10,3.497841653667982e-11,3.771049754109243e-11,1.6063245689148405e-11
sub-049,Control,P4,2.2427125708268434e-10,3.5170277003178504e-11,4.015668350005857e-11,1.5062781559974237e-11
sub-049,Control,O1,2.2907715828940555e-10,4.048972610499471e-11,1.0509947618804908e-10,2.8581443012076587e-11
sub-049,Control,O2,2.308946270439622e-10,4.2681850938430023e-11,1.267899772159916e-10,3.061970258838295e-11
sub-049,Control,F7,2.3081762324446872e-10,3.30602033262544e-11,9.599606845473527e-12,8.985006576477031e-12
sub-049,Control,F8,2.4175482316794736e-10,3.457667824065997e-11,1.5295084945858532e-11,1.1952454350435344e-11
sub-049,Control,T3,2.2999730659536192e-10,3.4531767125939465e-11,1.8891390449204303e-11,1.7592401195564093e-11
sub-049,Control,T4,2.3159284188355789e-10,3.457702333130909e-11,1.641856387357704e-11,1.817281635172614e-11
sub-049,Control,T5,2.2887957913190402e-10,3.835645334042915e-11,7.456730999214795e-11,2.615585602394549e-11
sub-049,Control,T6,2.2802465729987404e-10,3.8452356884009714e-11,9.39051628129822e-11,2.533849995382906e-11
sub-049,Control,Fz,2.3006309510737742e-10,3.459941916121907e-11,1.7817792210217905e-11,1.1902916853539155e-11
sub-049,Control,Cz,2.2689183715845498e-10,3.379658469377928e-11,1.1868221462603765e-11,1.0691200504187373e-11
sub-049,Control,Pz,2.2353619017120317e-10,3.4812065330663004e-11,3.5059422445816315e-11,1.4119178534967512e-11
sub-050,Control,Fp1,2.469669257084599e-10,3.466623597413343e-11,1.457859742108271e-11,1.2155743275474972e-11
sub-050,Control,Fp2,2.445736157307961e-10,3.4549896010161685e-11,1.4218470225503755e-11,1.1981972509513268e-11
sub-050,Control,F3,2.477340561141907e-10,3.517567261022532e-11,1.378765043071025e-11,1.1845316459273375e-11
sub-050,Control,F4,2.4717205430835075e-10,3.5519114319986176e-11,1.3857221039230769e-11,1.1441595345622167e-11
sub-050,Control,C3,2.44592030946626e-10,3.372781443347649e-11,1.156572045069075e-11,9.916374958133056e-12
sub-050,Control,C4,2.4323684705324585e-10,3.346908189928703e-11,1.1267980016009682e-11,1.006853090409501e-11
sub-050,Control,P3,2.4579492407353166e-10,3.856623432219985e-11,2.4883587519377965e-11,1.0894339610333696e-11
sub-050,Control,P4,2.437831679428491e-10,3.694069072117867e-11,2.2788484687869597e-11,1.0090945240412333e-11
sub-050,Control,O1,2.4753362210667834e-10,5.481060482574554e-11,4.2631137397965145e-11,1.42246681967067e-11
sub-050,Control,O2,2.545046150853345e-10,5.7198648736404444e-11,5.497358242869086e-11,1.4449719057509059e-11
sub-050,Control,F7,2.517008858163461e-10,3.612792180515542e-11,1.709065408990857e-11,2.011680534794044e-11
sub-050,Control,F8,2.5185829851388604e-10,3.7523410704730424e-11,1.599914378399746e-11,1.453715536843085e-11
sub-050,Control,T3,2.4895607688141116e-10,4.09490875749219e-11,2.0015628012217227e-11,2.4934963092191923e-11
sub-050,Control,T4,2.500261920319278e-10,4.171074272984807e-11,1.7988937483105248e-11,2.4141143933951762e-11
sub-050,Control,T5,2.4856351592496263e-10,5.808069572253342e-11,3.4966584399844415e-11,1.5445626041387307e-11
sub-050,Control,T6,2.466874507822699e-10,5.8000085961654884e-11,3.6782731344128565e-11,1.4981395288868602e-11
sub-050,Control,Fz,2.4300192889624504e-10,3.723904775957148e-11,1.4478022980176083e-11,9.21888966378436e-12
sub-050,Control,Cz,2.4379727488140746e-10,3.4881642247161455e-11,1.217874007735242e-11,8.523669419899659e-12
sub-050,Control,Pz,2.4486478376556594e-10,3.697054611623067e-11,2.5850410783653894e-11,1.025350152172754e-11
sub-051,Control,Fp1,2.506033613298531e-10,3.455385172484433e-11,1.6295467621512223e-11,1.3658607042487478e-11
sub-051,Control,Fp2,2.5507156335952974e-10,3.5531767371402135e-11,1.769924722002594e-11,1.414374778555144e-11
sub-051,Control,F3,2.573501134451851e-10,3.557876134301983e-11,1.5011990058373444e-11,1.1397850681319826e-11
sub-051,Control,F4,2.5312225476313e-10,3.477210756541441e-11,1.699856994233562e-11,1.189487571206819e-11
sub-051,Control,C3,2.5222361002501015e-10,3.3207114658320436e-11,1.2554728577855298e-11,9.47342729094246e-12
sub-051,Control,C4,2.5178142667268263e-10,3.306655771018467e-11,1.2485821090433752e-11,9.557388125751081e-12
sub-051,Control,P3,2.536697165726943e-10,3.461542111672503e-11,1.9684959104968454e-11,1.0999770554975072e-11
sub-051,Control,P4,2.5320543457872496e-10,3.4081835822856144e-11,1.7960663186004686e-11,1.074259349662365e-11
sub-051,Control,O1,2.5962623748411203e-10,3.746773131068419e-11,3.076240861427439e-11,1.8555175536094632e-11
sub-051,Control,O2,2.570893110931068e-10,3.859289892242904e-11,3.469703232127837e-11,2.5583048279420104e-11
sub-051,Control,F7,2.57689488290416e-10,3.6582081122883254e-11,1.6882009364466063e-11,1.568568166541004e-11
sub-051,Control,F8,2.5346197056761667e-10,3.689241556774502e-11,1.8148150903806807e-11,1.2898255686444859e-11
sub-051,Control,T3,2.519159740356748e-10,3.557216517386932e-11,1.733055217268264e-11,1.6040190538282552e-11
sub-051,Control,T4,2.5354752116906897e-10,3.591585395014293e-11,1.7441104832119095e-11,1.5246402468190204e-11
sub-051,Control,T5,2.567204747293667e-10,3.6266874348578886e-11,2.4986964367649097e-11,1.3775039486136396e-11
sub-051,Control,T6,2.5663471487681583e-10,3.752354582090966e-11,3.226168824243611e-11,1.836028642967125e-11
sub-051,Control,Fz,2.538580183673487e-10,3.538300079182558e-11,1.6740201207189752e-11,1.1073180571944873e-11
sub-051,Control,Cz,2.525756791789448e-10,3.425088036232226e-11,1.3279948572099409e-11,9.77300585354114e-12
sub-051,Control,Pz,2.5363778499719154e-10,3.423230528370289e-11,1.8957331725990408e-11,1.0035065576783715e-11
sub-052,Control,Fp1,2.3890078712810075e-10,3.854123970002161e-11,2.2425162589687856e-11,1.8306310733326172e-11
sub-052,Control,Fp2,2.371257670991316e-10,3.734691894943589e-11,2.1115175125697e-11,1.651029466228383e-11
sub-052,Control,F3,2.363715742540393e-10,3.78626353616697e-11,2.016167142252133e-11,1.7621517331648583e-11
sub-052,Control,F4,2.3752281623408637e-10,3.681223706271167e-11,1.9059749017633824e-11,1.8768334130213865e-11
sub-052,Control,C3,2.3450258966409335e-10,3.530453395775023e-11,1.557710685827086e-11,1.2071452893124147e-11
sub-052,Control,C4,2.3111992943826942e-10,3.5406747605007984e-11,1.588082584440538e-11,1.2277206279338098e-11
sub-052,Control,P3,2.3700978855186073e-10,3.795041247169045e-11,3.148134603017579e-11,1.566981559448165e-11
sub-052,Control,P4,2.3152081366673403e-10,3.6937899422058477e-11,2.5087215783321185e-11,1.4526835884829258e-11
sub-052,Control,O1,2.436121879823347e-10,4.4651135451393984e-11,8.257578698186999e-11,1.9848639509118514e-11
sub-052,Control,O2,2.4005722704873824e-10,4.442837595499522e-11,6.60400894171337e-11,1.9702815407157762e-11
sub-052,Control,F7,2.4474923517880275e-10,4.041149160472203e-11,2.2975379095753832e-11,2.02488716490592e-11
sub-052,Control,F8,2.519006223131893e-10,3.964846650457598e-11,2.3334999999870785e-11,1.947730670879224e-11
sub-052,Control,T3,2.435742391881572e-10,4.0339591113864374e-11,2.4404762038253963e-11,2.1808115010986262e-11
sub-052,Control,T4,2.409821048502874e-10,3.864069507042891e-11,2.24625232706368e-11,2.222369538480884e-11
sub-052,Control,T5,2.413952372762057e-10,4.2798108824328097e-11,5.155049914657003e-11,2.0563555258851046e-11
sub-052,Control,T6,2.3811418228192984e-10,4.1336264492005786e-11,3.7437825234222194e-11,1.8999512958918452e-11
sub-052,Control,Fz,2.3751134211290545e-10,3.7245622567341986e-11,1.979349004049395e-11,1.5683198888304483e-11
sub-052,Control,Cz,2.396509117210234e-10,3.625367359865138e-11,1.4116172240900617e-11,1.4152727200546342e-11
sub-052,Control,Pz,2.363000574284732e-10,3.619391110143817e-11,2.3233553765936857e-11,1.3094381834726459e-11
sub-053,Control,Fp1,2.1437861299459787e-10,4.0842316266475333e-11,2.7201438942785498e-11,3.16774347882478e-11
sub-053,Control,Fp2,2.162690333607924e-10,3.959431119425466e-11,2.525376066135421e-11,1.2179565883530529e-11
sub-053,Control,F3,2.1612095971904062e-10,3.9214573056933636e-11,2.2433799141156435e-11,1.761598316738416e-11
sub-053,Control,F4,2.1860671416683247e-10,3.998433134189598e-11,2.4867216872544046e-11,2.1075151943303673e-11
sub-053,Control,C3,2.1675980457689054e-10,3.539936423397915e-11,1.4464681796559564e-11,9.01741420628629e-12
sub-053,Control,C4,2.1794592283999893e-10,3.5061353957558144e-11,1.4224858352736428e-11,9.432772581861824e-12
sub-053,Control,P3,2.2143523413205862e-10,4.3930807035320293e-11,4.385349722145844e-11,1.2707089342029177e-11
sub-053,Control,P4,2.203680277518206e-10,3.486664021506383e-11,1.2292083339208357e-11,7.58497620311957e-12
sub-053,Control,O1,2.2495990699950371e-10,6.319358471825529e-11,9.799627377403353e-11,2.1290191067246952e-11
sub-053,Control,O2,2.272263001806298e-10,6.27726266057339e-11,8.515770954381757e-11,2.3015587365012865e-11
sub-053,Control,F7,2.1762747837980875e-10,5.655019904967313e-11,3.820786659107789e-11,4.103676337598416e-11
sub-053,Control,F8,2.233794156847115e-10,5.309592298033565e-11,3.638081939426872e-11,1.6506089718961427e-11
sub-053,Control,T3,2.1960861953035387e-10,5.5357873094867583e-11,4.228519379578934e-11,3.043158602124102e-11
sub-053,Control,T4,2.2264216664563056e-10,4.87172228840373e-11,3.263809839797671e-11,1.8402280898796007e-11
sub-053,Control,T5,2.2546283234673415e-10,6.643482385683484e-11,7.716679560993245e-11,2.166920072729481e-11
sub-053,Control,T6,2.2222829832303942e-10,5.7053969871411217e-11,4.9197947986324404e-11,2.190377727322846e-11
sub-053,Control,Fz,2.1668685345873024e-10,4.066950640298708e-11,2.325349270618341e-11,1.1324664757250214e-11
sub-053,Control,Cz,2.1779183029059844e-10,3.6627352362800696e-11,1.5823371436467864e-11,8.781168726447259e-12
sub-053,Control,Pz,2.211634214967535e-10,3.898464865019377e-11,3.811803114830413e-11,1.106342205669718e-11
sub-054,Control,Fp1,2.1894788394366613e-10,3.83624496959821e-11,4.063250336507466e-11,1.3808394389228625e-11
sub-054,Control,Fp2,2.249333417551318e-10,4.0819919145520295e-11,4.4767613825076216e-11,1.5706328629491816e-11
sub-054,Control,F3,2.2668163395218383e-10,4.1528899568943383e-11,2.874606209821111e-11,1.8536890075834525e-11
sub-054,Control,F4,2.3015984749553405e-10,4.134858136565165e-11,3.391703234553579e-11,1.668566002182532e-11
sub-054,Control,C3,2.2300534507100023e-10,4.085786865732296e-11,2.0817882922416302e-11,1.3232738079581575e-11
sub-054,Control,C4,2.2507330603725488e-10,4.068189746065622e-11,2.026914101544062e-11,1.2951793188193775e-11
sub-054,Control,P3,2.2470856297453403e-10,4.543794517653578e-11,5.954767844380917e-11,1.9241804458906107e-11
sub-054,Control,P4,2.2383285820222663e-10,4.25026990054491e-11,6.12945026588367e-11,1.754251822835655e-11
sub-054,Control,O1,2.327547173546637e-10,3.4131904327784784e-11,1.049897234152617e-11,7.32533000686579e-12
sub-054,Control,O2,2.2859507361396843e-10,4.8465039642215454e-11,1.232196807591193e-10,2.7091423484383743e-11
sub-054,Control,F7,2.2961441821731945e-10,4.104358512918448e-11,3.706772019726877e-11,2.02427024406825e-11
sub-054,Control,F8,2.3012945432448736e-10,4.654360929532806e-11,4.8863414348659775e-11,2.1195130106591213e-11
sub-054,Control,T3,2.2575685857456243e-10,4.443798821784928e-11,4.0696025786293164e-11,2.1361247647251766e-11
sub-054,Control,T4,2.2652683005936663e-10,4.6224044395821185e-11,3.147384960885615e-11,1.808684964077852e-11
sub-054,Control,T5,2.271833594069233e-10,5.5545174611834374e-11,1.2002330944679213e-10,2.7794480534866506e-11
sub-054,Control,T6,2.2867968112414127e-10,4.932159198892187e-11,8.89474725753425e-11,2.1844059786923086e-11
sub-054,Control,Fz,2.272744212668679e-10,4.120825941844397e-11,3.130533244604516e-11,1.6963547268302447e-11
sub-054,Control,Cz,2.2487720041123573e-10,3.816275466186265e-11,1.9352907211512626e-11,1.4075976948324517e-11
sub-054,Control,Pz,2.3285207136527685e-10,4.1428168983770395e-11,4.836676258814601e-11,1.810804545654981e-11
sub-055,Control,Fp1,2.3702524103135174e-10,3.6908225117224606e-11,2.0549640551540198e-11,2.4934404477418723e-11
sub-055,Control,Fp2,2.3183284065825932e-10,3.68061341670109e-11,2.0605616507272814e-11,2.4562843470911467e-11
sub-055,Control,F3,2.343394352698616e-10,3.6242319339570615e-11,1.6862119655289766e-11,2.1458498643071206e-11
sub-055,Control,F4,2.3901223059573847e-10,3.610219320757564e-11,1.6322081095283207e-11,2.04123889676026e-11
sub-055,Control,C3,2.2455363647696487e-10,3.422846009465825e-11,1.4742897379600005e-11,1.858947518150866e-11
sub-055,Control,C4,2.2274609956684375e-10,3.4393818525680534e-11,1.4857333492731777e-11,1.8787774252580455e-11
sub-055,Control,P3,2.2380718940004383e-10,3.51996918448082e-11,2.4571127914767717e-11,2.5758676627637092e-11
sub-055,Control,P4,2.2277715336318214e-10,3.485667245527608e-11,2.1911168211608634e-11,2.176694793030913e-11
sub-055,Control,O1,2.2463676497965547e-10,3.740949011608354e-11,8.495296387279258e-11,3.164747258015346e-11
sub-055,Control,O2,2.2385700341651005e-10,3.7412103932572647e-11,8.44456724433274e-11,3.0376384135456554e-11
sub-055,Control,F7,2.3842248752825164e-10,3.860535690330813e-11,2.070592742868893e-11,2.4479143718427144e-11
sub-055,Control,F8,2.3436157293017826e-10,3.831624980955104e-11,2.303547288110712e-11,2.5094360638607082e-11
sub-055,Control,T3,2.2918821187174266e-10,3.843279181854213e-11,2.1084837757292524e-11,2.622216432242919e-11
sub-055,Control,T4,2.3113353802107307e-10,3.717978002242166e-11,2.1247559354454916e-11,2.5166276365463055e-11
sub-055,Control,T5,2.2596039091536253e-10,3.827251893289118e-11,4.7329764730557315e-11,3.6365960210612443e-11
sub-055,Control,T6,2.276572997058126e-10,3.754366366637816e-11,3.782792230107739e-11,3.4301964813649246e-11
sub-055,Control,Fz,2.271768981321146e-10,3.611953025865283e-11,1.518474440725496e-11,1.8819232503359532e-11
sub-055,Control,Cz,2.2424022439738356e-10,3.3763990987314415e-11,1.225242521486688e-11,1.6465038865373675e-11
sub-055,Control,Pz,2.2531151591482916e-10,3.442855813277566e-11,2.4131381008838e-11,1.6748614477010604e-11
sub-056,Control,Fp1,2.2082185677867702e-10,3.90533445737186e-11,4.333729536605337e-11,1.192808631958433e-11
sub-056,Control,Fp2,2.2103517505197843e-10,4.014171079736987e-11,4.759801645149911e-11,1.3026947924975851e-11
sub-056,Control,F3,2.2499741220089757e-10,3.8965967107991945e-11,3.00091479017926e-11,1.2286467148049316e-11
sub-056,Control,F4,2.2323298136955312e-10,3.999236015462455e-11,3.5644355383749216e-11,1.2774544460664004e-11
sub-056,Control,C3,2.2482754274356325e-10,3.8324686256928587e-11,1.7889408907229355e-11,1.0656293412693908e-11
sub-056,Control,C4,2.2153126356593384e-10,3.873353177200753e-11,1.6711100123491217e-11,1.0430186004741187e-11
sub-056,Control,P3,2.2466523020547103e-10,4.238252029995073e-11,6.313984774170906e-11,1.2857704860233324e-11
sub-056,Control,P4,2.228736164282249e-10,4.263068560010591e-11,4.859220824911523e-11,1.1678199991869865e-11
sub-056,Control,O1,2.232689181113333e-10,4.7276349467531293e-11,8.546856670531096e-11,1.548479700009931e-11
sub-056,Control,O2,2.235278719339192e-10,4.857961061008441e-11,8.445113299589365e-11,1.537051385660229e-11
sub-056,Control,F7,2.2549305703762743e-10,4.078360330885592e-11,4.4039606913328096e-11,1.6102782418972575e-11
sub-056,Control,F8,2.2542353168477494e-10,4.3780636587694256e-11,5.156285818712856e-11,1.563731119589482e-11
sub-056,Control,T3,2.2498601182704107e-10,4.274317417066071e-11,4.828612435591062e-11,1.5276499431392616e-11
sub-056,Control,T4,2.2194212241675519e-10,4.385678853986224e-11,3.9225640214487054e-11,1.3844625942262805e-11
sub-056,Control,T5,2.2455378560039956e-10,4.916870502875954e-11,1.0542681559614459e-10,1.7146322556994893e-11
sub-056,Control,T6,2.2288742436431116e-10,5.059600476168606e-11,8.790692632960007e-11,1.548546277015436e-11
sub-056,Control,Fz,2.2957593125462962e-10,4.040202338228997e-11,3.5085741914350775e-11,1.2204356532508166e-11
sub-056,Control,Cz,2.239390169275483e-10,3.8414770909095805e-11,1.8261873602784822e-11,1.0247461731474594e-11
sub-056,Control,Pz,2.2419605373264832e-10,4.049227417053218e-11,4.399382620697048e-11,1.0653196719168344e-11
sub-057,Control,Fp1,2.5905496101900594e-10,3.743018195872288e-11,1.8854334983280415e-11,1.713944861442499e-11
sub-057,Control,Fp2,2.3626665115128003e-10,3.2687839672981964e-11,1.35542310381482e-11,1.2238165605214962e-11
sub-057,Control,F3,2.4761944939895614e-10,3.5032787382915716e-11,1.570665981776763e-11,1.3588841554832367e-11
sub-057,Control,F4,2.3851873455898614e-10,3.311811248821316e-11,1.3284886162471166e-11,1.1334515923321873e-11
sub-057,Control,C3,2.417601516790652e-10,3.295953007705768e-11,1.273086579673601e-11,1.0068701435859545e-11
sub-057,Control,C4,2.390327813918165e-10,3.2207343064862155e-11,1.1867011279358921e-11,1.0023867151178667e-11
sub-057,Control,P3,2.4411627628653834e-10,3.514514759600479e-11,2.549720371375809e-11,1.4157349637976356e-11
sub-057,Control,P4,2.4189372546675794e-10,3.4217478484331055e-11,2.8241623241077383e-11,1.2060724076744324e-11
sub-057,Control,O1,2.549153056872705e-10,4.2775835009811796e-11,7.857971454921314e-11,2.0113185143062043e-11
sub-057,Control,O2,2.533471853688586e-10,4.5723008689555946e-11,1.052316499019006e-10,2.0328759097624163e-11
sub-057,Control,F7,2.613699539455215e-10,4.042793664010401e-11,2.3028547772866206e-11,1.6983574758601043e-11
sub-057,Control,F8,2.363417063789683e-10,3.354312826276565e-11,1.6246511960461276e-11,1.298181203338139e-11
sub-057,Control,T3,2.5063422783079837e-10,3.854036876360797e-11,2.180457614179191e-11,1.8283906263590608e-11
sub-057,Control,T4,2.465356759938132e-10,3.6581548186425423e-11,2.070767908099286e-11,1.8264493680810256e-11
sub-057,Control,T5,2.4923317030725586e-10,3.809397925761012e-11,2.841637963903994e-11,1.776004555993294e-11
sub-057,Control,T6,2.443767437199521e-10,3.6402224496777433e-11,2.9170629354247215e-11,1.5519323714668887e-11
sub-057,Control,Fz,2.434744388156543e-10,3.5288983159097414e-11,1.3671743084138616e-11,1.0584508657497417e-11
sub-057,Control,Cz,2.436473889592743e-10,3.362644163722173e-11,1.2021832209491013e-11,9.704454027043984e-12
sub-057,Control,Pz,2.4359011966273727e-10,3.522270192549298e-11,3.057411332532978e-11,1.1925004029509025e-11
sub-058,Control,Fp1,2.3935551931029224e-10,3.507208742269945e-11,2.4938136005890683e-11,1.912000596607894e-11
sub-058,Control,Fp2,2.4502055591613586e-10,3.53769753129987e-11,2.3004516534372192e-11,1.7271963381396697e-11
sub-058,Control,F3,2.376269493661733e-10,3.456365250669348e-11,2.1180332676492292e-11,1.991192255606775e-11
sub-058,Control,F4,2.4536774440278923e-10,3.529330387991752e-11,1.9756388521763368e-11,2.3347222455797033e-11
sub-058,Control,C3,2.3963482907540836e-10,3.377387474730698e-11,1.4884670130942263e-11,1.1924936234887663e-11
sub-058,Control,C4,2.43790070610571e-10,3.387851169982341e-11,1.49237957573972e-11,1.2198827003426546e-11
sub-058,Control,P3,2.448896709514388e-10,3.467115151572062e-11,2.4915019260801226e-11,1.612823260085592e-11
sub-058,Control,P4,2.4624483089965593e-10,3.515866530243362e-11,2.8909571460071916e-11,1.4773293676885616e-11
sub-058,Control,O1,2.4923345053833275e-10,3.759698198862517e-11,5.5449543943236483e-11,2.6195544745489293e-11
sub-058,Control,O2,2.510425921163314e-10,3.8037709964667886e-11,4.760837638008112e-11,2.4999938194875068e-11
sub-058,Control,F7,2.3912007940584045e-10,3.547760645875176e-11,2.3127795954437828e-11,1.8543845046343622e-11
sub-058,Control,F8,2.5390365918686397e-10,3.669256489123493e-11,2.1550808922271458e-11,1.8513706090923508e-11
sub-058,Control,T3,2.4360684090882534e-10,3.619404928816963e-11,2.6708875883896614e-11,2.5192045506829927e-11
sub-058,Control,T4,2.485614609823013e-10,3.7075224126598266e-11,2.4881830091497522e-11,1.8436175093440666e-11
sub-058,Control,T5,2.4425024457750656e-10,3.7685483115761753e-11,6.399962121368661e-11,2.4392150093876566e-11
sub-058,Control,T6,2.5180769500041726e-10,4.2446994466769343e-11,8.001704729874503e-11,2.606042484233052e-11
sub-058,Control,Fz,2.4064695260388335e-10,3.5331540692178836e-11,2.350929512383426e-11,1.8248042406797837e-11
sub-058,Control,Cz,2.4286760631307627e-10,3.454034165601375e-11,1.5232591921512395e-11,1.558329482801737e-11
sub-058,Control,Pz,2.445698683644151e-10,3.423783218279374e-11,1.6389412199680357e-11,1.2739773093748147e-11
sub-059,Control,Fp1,2.662045419330987e-10,3.4054256751282826e-11,1.2620257640548808e-11,2.6093002254723043e-11
sub-059,Control,Fp2,2.623235232625718e-10,3.342745380919116e-11,1.1599183316904648e-11,9.982037304108844e-12
sub-059,Control,F3,2.658232601810264e-10,3.39297397986795e-11,1.1534535227414097e-11,1.3904937747900186e-11
sub-059,Control,F4,2.646313217662968e-10,3.3853705611801694e-11,1.1623847074524081e-11,1.1823099629573458e-11
sub-059,Control,C3,2.648437071904994e-10,3.355181326572085e-11,1.1135322710769548e-11,9.550455812573745e-12
sub-059,Control,C4,2.6457678549967673e-10,3.341571849224269e-11,1.106212464601437e-11,9.78614349098555e-12
sub-059,Control,P3,2.6454944673964033e-10,3.4589774404133376e-11,1.5240380952134403e-11,1.0523661172046557e-11
sub-059,Control,P4,2.649748281388277e-10,3.415663819585732e-11,1.4158227682725303e-11,1.0742986041936422e-11
sub-059,Control,O1,2.6688161640785977e-10,3.540154865497117e-11,1.453356616863311e-11,1.203879527383256e-11
sub-059,Control,O2,2.6689379020596453e-10,3.504523914210691e-11,1.4472686399590084e-11,1.3861197802126985e-11
sub-059,Control,F7,2.6728918429341074e-10,3.485907156718434e-11,1.2545964591477298e-11,1.512579926372484e-11
sub-059,Control,F8,2.6647691918527293e-10,3.4199730738961705e-11,1.2277542936939091e-11,1.1331502824607434e-11
sub-059,Control,T3,2.6679284028565323e-10,3.530518658223599e-11,1.299068789745394e-11,1.2665139648386756e-11
sub-059,Control,T4,2.6600581907445364e-10,3.405869668443885e-11,1.204702195798634e-11,1.3209025612003627e-11
