Subject,Group,Channel,Delta Power,Theta Power,Alpha Power,Beta Power
sub-047,Control,O1,8.017190131737403e-10,2.4597022703151174e-10,1.0733733475814422e-10,2.446699430842827e-11
sub-047,Control,O2,9.29726123191536e-11,1.1016116300365777e-11,1.5030709136194184e-11,1.1144646647803222e-12
sub-047,Control,F7,9.366521371219613e-11,1.0799376606325424e-11,7.232745193020525e-12,9.77027728500155e-13
sub-047,Control,F8,9.358549783172697e-11,1.0862410906169676e-11,6.4635879727366815e-12,9.482883988679535e-13
sub-047,Control,T3,9.255702715144408e-11,1.0677525835569287e-11,7.614962843985168e-12,1.1100328153150142e-12
sub-047,Control,T4,9.237092848601745e-11,1.0256014201085788e-11,5.186129887374973e-12,8.785586235707802e-13
sub-047,Control,T5,9.260284141187282e-11,1.1309186862470295e-11,1.3311681042165716e-11,1.310915618937621e-12
sub-047,Control,T6,9.252423667887146e-11,1.09440926768734e-11,1.2033627548828093e-11,1.1140278948871567e-12
sub-047,Control,Fz,9.671875571268349e-11,1.0279298159413848e-11,4.6858639335184124e-12,7.642113864438437e-13
sub-047,Control,Cz,2.7714144404799206e-10,3.465025524731788e-11,5.5966267514622395e-12,6.672280690654779e-13
sub-047,Control,Pz,9.159657455115414e-11,9.821165702336367e-12,5.295679638323948e-12,7.105954448385453e-13
sub-048,Control,Fp1,6.45302944274822e-10,1.486859133735618e-10,2.6771956961362155e-11,4.073180643601775e-12
sub-048,Control,Fp2,3.5582181912862055e-10,6.075898919519212e-11,1.6074811766077218e-11,3.373834061181608e-12
sub-048,Control,F3,3.482929537734124e-10,5.4510759894625514e-11,1.3848159809832827e-11,3.0294931963425386e-12
sub-048,Control,F4,3.362930072753775e-10,5.1207028035070274e-11,1.2573651195253818e-11,2.5596216137431354e-12
sub-048,Control,C3,3.414387242444047e-10,5.75184724580193e-11,1.2902689034028131e-11,2.3856738062350973e-12
sub-048,Control,C4,3.372495099325977e-10,5.831658522785103e-11,1.2793021354798389e-11,2.373553004523486e-12
sub-048,Control,P3,3.7043818166121827e-10,6.465580151366175e-11,1.6951764072825447e-11,2.7688854110741903e-12
sub-048,Control,P4,9.891325134661377e-10,1.637862925658428e-10,2.85227296610005e-11,4.434315013138368e-12
sub-048,Control,O1,3.66628028291546e-10,6.605714923091413e-11,2.842037526652169e-11,3.1979919126033347e-12
sub-048,Control,O2,2.4592328197276604e-09,2.8850434945495966e-10,1.1432584894167534e-10,2.3865957022975678e-11
sub-048,Control,F7,3.4548274320068065e-10,5.340041473745594e-11,1.4506153462533101e-11,3.3586707039872895e-12
sub-048,Control,F8,3.486249704400867e-10,5.929789661305173e-11,1.53364748967596e-11,3.0741260632754076e-12
sub-048,Control,T3,3.460904317752136e-10,6.074644455400964e-11,1.5776090548485564e-11,3.3800695080234297e-12
sub-048,Control,T4,3.441203114753502e-10,5.977713305969174e-11,1.4283278591547712e-11,2.8625444220057768e-12
sub-048,Control,T5,3.601736261448305e-10,6.240466563952481e-11,2.6803431822259402e-11,3.0357745821256467e-12
sub-048,Control,T6,4.3090577081797817e-10,6.375480189335903e-11,2.2481831835057947e-11,2.9077933686511113e-12
sub-048,Control,Fz,3.6030949049110005e-10,6.695014626362955e-11,1.9415346651532488e-11,4.528149374330385e-12
sub-048,Control,Cz,3.4669050711107483e-10,6.136078576791378e-11,1.3554243848331607e-11,2.4140625927154374e-12
sub-048,Control,Pz,8.587887734824224e-10,2.1774733882892286e-10,2.974560190929878e-11,5.403548923514805e-12
sub-049,Control,Fp1,9.387230174570759e-11,9.597791409814205e-12,4.420476296817347e-12,9.19929675098263e-13
sub-049,Control,Fp2,9.27694496084866e-11,9.445468574665298e-12,4.436318403061267e-12,1.0275568512972386e-12
sub-049,Control,F3,8.876757819311531e-11,8.922535651380981e-12,3.74537932322455e-12,6.59637924370219e-13
sub-049,Control,F4,8.855492113299826e-11,8.872164257168355e-12,3.6142503695370158e-12,6.838828895400164e-13
sub-049,Control,C3,8.759359579477768e-11,8.68051158133036e-12,2.6197960484903024e-12,6.005024623794565e-13
sub-049,Control,C4,8.718161457840801e-11,8.608629135126752e-12,2.504425739087066e-12,5.979220886615852e-13
sub-049,Control,P3,8.815215250329674e-11,9.148727714778473e-12,8.64601716991339e-12,8.648883243426509e-13
sub-049,Control,P4,8.784260531710951e-11,9.130770945373753e-12,9.452042784116333e-12,8.190869301178885e-13
sub-049,Control,O1,9.090548974455688e-11,1.0677975452702895e-11,2.4699701835555355e-11,1.6510652757127252e-12
sub-049,Control,O2,9.081634460040925e-11,1.1368439980659772e-11,3.0180765067982054e-11,1.7870210171048357e-12
sub-049,Control,F7,8.933873543620239e-11,8.47949832174011e-12,2.027304355820851e-12,4.3557656658544235e-13
sub-049,Control,F8,9.101385523912239e-11,9.341102579736986e-12,3.763379842531984e-12,8.017788179126655e-13
sub-049,Control,T3,8.853108058671672e-11,9.220069445262189e-12,3.917192363312464e-12,9.202066784883968e-13
sub-049,Control,T4,8.863377911915295e-11,9.129548651055968e-12,3.631373573828388e-12,1.010114340323592e-12
sub-049,Control,T5,8.957545630811065e-11,1.0131012760511003e-11,1.717476492763462e-11,1.47737205801602e-12
sub-049,Control,T6,8.919037412828376e-11,1.024672174032145e-11,2.2165482543313212e-11,1.459308585361729e-12
sub-049,Control,Fz,8.93551399321716e-11,9.039729645117454e-12,4.0764136107153724e-12,6.535980703071826e-13
sub-049,Control,Cz,8.828394876251279e-11,8.69407250081005e-12,2.5590601453321026e-12,5.585562774750761e-13
sub-049,Control,Pz,8.82330529549664e-11,9.09994353531658e-12,8.23393069676617e-12,7.642506516286324e-13
sub-050,Control,Fp1,1.1704938363445995e-10,1.1179393444053884e-11,3.5422793722303765e-12,8.115902549053854e-13
sub-050,Control,Fp2,1.2368482604544428e-10,1.1546716454208357e-11,3.498034749448839e-12,8.127013778667976e-13
sub-050,Control,F3,9.748522243431877e-11,9.729392307835119e-12,3.039325027152293e-12,7.97106546322082e-13
sub-050,Control,F4,9.488541343107896e-11,9.5687812901725e-12,2.9833055685317194e-12,7.203546629752371e-13
sub-050,Control,C3,9.163893866390246e-11,8.71357321937818e-12,2.34623785416201e-12,6.229701866796691e-13
sub-050,Control,C4,9.163946461721731e-11,8.6893447968009e-12,2.3718147742136777e-12,6.272064489175785e-13
sub-050,Control,P3,9.286971256852634e-11,1.0045678006771486e-11,5.4204020484182604e-12,6.890612529565234e-13
sub-050,Control,P4,9.398838754048798e-11,9.8575156407187e-12,4.8565546540749144e-12,6.509365709473909e-13
sub-050,Control,O1,9.425341622923815e-11,1.388687575655153e-11,9.524466590363412e-12,9.105152703926338e-13
sub-050,Control,O2,9.6674291084214e-11,1.478241662688021e-11,1.1991462218326827e-11,9.479587141003885e-13
sub-050,Control,F7,1.1058013380910602e-10,1.1380910116444162e-11,3.9941533963204186e-12,1.4413415678692654e-12
sub-050,Control,F8,9.769567356272296e-11,1.0085658137303618e-11,3.497164368426056e-12,9.927618492384253e-13
sub-050,Control,T3,9.404991202463711e-11,1.0572913830223065e-11,4.150061020146162e-12,1.6026866640311311e-12
sub-050,Control,T4,9.253152070702705e-11,1.070908298029066e-11,3.977261915661079e-12,1.5451349873530938e-12
sub-050,Control,T5,9.24280347914435e-11,1.4400659125813532e-11,7.752561508214215e-12,9.696581310034114e-13
sub-050,Control,T6,9.259549296958713e-11,1.4704003506350956e-11,8.210480384332436e-12,9.662695466383887e-13
sub-050,Control,Fz,9.433654469594756e-11,1.0062845035800945e-11,3.2041632356730216e-12,6.009208969860401e-13
sub-050,Control,Cz,9.223889899474005e-11,9.102558023931729e-12,2.619050941914281e-12,5.459531090365874e-13
sub-050,Control,Pz,9.210416258431009e-11,9.591654009441943e-12,5.548703142394388e-12,6.539010140511402e-13
sub-051,Control,Fp1,1.217428883413242e-10,1.2587626585641539e-11,4.298801771030343e-12,9.503516151197297e-13
sub-051,Control,Fp2,1.2349459962368242e-10,1.2923949082119022e-11,4.608447770886409e-12,9.215073250343812e-13
sub-051,Control,F3,9.995868459617726e-11,1.0522316662903335e-11,3.601675359415319e-12,7.987930273742332e-13
sub-051,Control,F4,9.561092461932253e-11,1.0027665494906635e-11,3.823548995996736e-12,7.116535366243199e-13
sub-051,Control,C3,8.970938756878895e-11,8.779236018087546e-12,2.411898042967971e-12,5.611031971710076e-13
sub-051,Control,C4,9.005420120394114e-11,8.870785189897362e-12,2.512045745558523e-12,5.507753714380093e-13
sub-051,Control,P3,9.025810643994966e-11,9.077868998540763e-12,4.027171165395845e-12,6.46859763400376e-13
sub-051,Control,P4,9.025194745417317e-11,8.978797395137908e-12,3.6887215749323895e-12,6.219165478135047e-13
sub-051,Control,O1,9.34476635433334e-11,1.016302671580709e-11,6.8508870226949e-12,1.1079290689395003e-12
sub-051,Control,O2,9.508377865024635e-11,1.0545058530730067e-11,7.59402462974796e-12,1.4621793991675306e-12
sub-051,Control,F7,9.682722338669378e-11,1.0452622842118121e-11,3.8251575458843e-12,9.690139185999188e-13
sub-051,Control,F8,9.533425820704955e-11,1.018947591291304e-11,3.9147991417273e-12,7.893202259396041e-13
sub-051,Control,T3,9.143707385076027e-11,9.552895030417285e-12,3.650795106898917e-12,9.68506221822948e-13
sub-051,Control,T4,9.421242354712719e-11,9.798074572282334e-12,3.6166256799425003e-12,9.06472460087436e-13
sub-051,Control,T5,9.184381949227733e-11,9.810053258859476e-12,5.424886549424847e-12,8.405103034339787e-13
sub-051,Control,T6,9.514006244046461e-11,1.030033405356778e-11,6.928410392294461e-12,1.0890380010441926e-12
sub-051,Control,Fz,9.186704186584837e-11,9.859071616400978e-12,3.7476799256844564e-12,6.686934693782606e-13
sub-051,Control,Cz,9.016527632669877e-11,9.111571586036664e-12,2.65931445813256e-12,5.696068475200447e-13
sub-051,Control,Pz,8.995176222084478e-11,8.981792038405432e-12,3.900980260974009e-12,5.841805343081334e-13
sub-052,Control,Fp1,1.1151455152528998e-10,1.1090275578593162e-11,5.296395827461617e-12,1.3623867943027935e-12
sub-052,Control,Fp2,1.1438118879878068e-10,1.11047928803126e-11,5.271607761764622e-12,1.6235073818397736e-12
sub-052,Control,F3,8.972482289519491e-11,9.732025886124017e-12,4.38560979594994e-12,1.0899316539467906e-12
sub-052,Control,F4,9.114393699623422e-11,9.531117194957036e-12,4.33333124278673e-12,1.1228356724182041e-12
sub-052,Control,C3,8.429653659634962e-11,9.080398141204852e-12,3.441726853560237e-12,7.689311305838273e-13
sub-052,Control,C4,8.376636086912842e-11,8.985001186985356e-12,3.3779497106787975e-12,7.499449830568079e-13
sub-052,Control,P3,8.505226533026839e-11,9.939869907021121e-12,6.869316392810831e-12,1.0027189223496794e-12
sub-052,Control,P4,8.372928869245584e-11,9.593002563543056e-12,5.373724361879197e-12,9.234422995087107e-13
sub-052,Control,O1,8.78796616186475e-11,1.1686550188704309e-11,1.819598512454404e-11,1.281397852487916e-12
sub-052,Control,O2,8.683161732879461e-11,1.1575551174907046e-11,1.5010265219142177e-11,1.262033350226246e-12
sub-052,Control,F7,9.16764275573596e-11,1.0332257046289898e-11,4.804205963181711e-12,1.3312025064210901e-12
sub-052,Control,F8,9.340228107709724e-11,1.0230486096701255e-11,5.099460207851347e-12,1.2852618724341302e-12
sub-052,Control,T3,8.681775692698182e-11,1.0305625405417208e-11,5.167678517718836e-12,1.3671077033899593e-12
sub-052,Control,T4,8.599403281674774e-11,9.775903489918062e-12,4.630251423637091e-12,1.3763266056802266e-12
sub-052,Control,T5,8.674205119299196e-11,1.0945618987432045e-11,1.1326383391708459e-11,1.3073338896591103e-12
sub-052,Control,T6,8.51998573635345e-11,1.0491626282903591e-11,7.963963738055142e-12,1.1736196539529168e-12
sub-052,Control,Fz,9.035593115661508e-11,9.574290950368547e-12,4.4815475808020575e-12,9.524720432541784e-13
sub-052,Control,Cz,8.580093969331771e-11,9.270736810390028e-12,3.0823418629561677e-12,8.945202659960127e-13
sub-052,Control,Pz,8.462483879156354e-11,9.522004524021748e-12,4.932870596830184e-12,8.488975026209771e-13
sub-053,Control,Fp1,3.393842960107784e-10,2.022601812688055e-11,9.40757180925899e-12,2.370917003315249e-12
sub-053,Control,Fp2,3.400113737168882e-10,1.9914338665862508e-11,8.909318955404721e-12,1.5540602832989606e-12
sub-053,Control,F3,3.0305502029802333e-10,1.5971492931524755e-11,5.990265199445052e-12,1.2081304346138835e-12
sub-053,Control,F4,3.0263214859639075e-10,1.538466930395075e-11,6.169162148771754e-12,1.2405925364385378e-12
sub-053,Control,C3,2.9582936504418966e-10,1.4136167203948453e-11,3.3465377156553635e-12,6.054750353161179e-13
sub-053,Control,C4,2.988214161167621e-10,1.4182771525424214e-11,3.510286415934333e-12,6.312817088517255e-13
sub-053,Control,P3,3.065000162228155e-10,1.7230100796479308e-11,1.0565424758483278e-11,9.104978401461491e-13
sub-053,Control,P4,3.0733374757064666e-10,1.393975250635258e-11,3.0366670390964345e-12,5.689570635658212e-13
sub-053,Control,O1,3.139541278070796e-10,2.1983125214839716e-11,2.3481075033120873e-11,1.4520749589663045e-12
sub-053,Control,O2,3.1579780653730496e-10,2.1885073901552823e-11,2.07219738075522e-11,1.593830773926605e-12
sub-053,Control,F7,1.3949424662326988e-08,2.286979094816121e-09,6.76513317594561e-10,1.332689040954482e-10
sub-053,Control,F8,3.1007500811986554e-10,1.9713109591991458e-11,9.32219911679602e-12,1.1633961207544457e-12
sub-053,Control,T3,3.1205578056607094e-10,2.0372959598334568e-11,1.0545517331128835e-11,1.937832126109538e-12
sub-053,Control,T4,3.0734839184510664e-10,1.8154467028802898e-11,8.076096465696553e-12,1.1345817828288653e-12
sub-053,Control,T5,3.0674857497267937e-10,2.171147064458102e-11,1.8754447979636686e-11,1.4224397124317037e-12
sub-053,Control,T6,3.0741388869720903e-10,1.954653003255115e-11,1.2316164491846738e-11,1.4534584952441155e-12
sub-053,Control,Fz,3.0556575126015466e-10,1.6604682744614925e-11,6.468637819372633e-12,8.26934997415272e-13
sub-053,Control,Cz,3.06755320248664e-10,1.5896684879223644e-11,4.376287468707476e-12,6.918309012818436e-13
sub-053,Control,Pz,3.101450394412462e-10,1.6725750208268852e-11,9.361954681136453e-12,8.38837082695725e-13
sub-054,Control,Fp1,1.094480739482985e-10,1.2779950557584014e-11,1.0100737549345563e-11,1.3651211270547134e-12
sub-054,Control,Fp2,9.86698685778773e-11,1.2868946344101722e-11,1.0731670385126688e-11,1.4402512659710126e-12
sub-054,Control,F3,8.80743639817022e-11,1.099770685936974e-11,6.220146394969145e-12,1.1633775596945625e-12
sub-054,Control,F4,9.145905855494873e-11,1.2182979244685803e-11,7.856353452144312e-12,1.178487487695797e-12
sub-054,Control,C3,8.552223234239485e-11,1.0425276392390606e-11,4.206601351251847e-12,7.981176939018485e-13
sub-054,Control,C4,8.572520717242646e-11,1.0702639928242127e-11,4.203439684370855e-12,7.828481859163463e-13
sub-054,Control,P3,8.601431426040416e-11,1.1658421797768784e-11,1.2523268741528594e-11,1.1541013348733312e-12
sub-054,Control,P4,8.584004319764194e-11,1.0786406394606279e-11,1.2290569481460226e-11,1.0764602634745298e-12
sub-054,Control,O1,8.780794527346306e-11,8.6922634611944e-12,2.139628852767263e-12,4.239794060871986e-13
sub-054,Control,O2,8.728986037253289e-11,1.2520704736799927e-11,2.459309915510104e-11,1.5735046740157661e-12
sub-054,Control,F7,9.467622056211585e-11,1.215266363372623e-11,8.581369861395122e-12,1.5196516204749153e-12
sub-054,Control,F8,9.339819279333331e-11,1.3695017036407432e-11,1.0222067927556079e-11,1.8167343542188111e-12
sub-054,Control,T3,8.7514324382625e-11,1.210217827726211e-11,8.525733721660338e-12,1.3482881830460996e-12
sub-054,Control,T4,8.677580099209417e-11,1.2376591797737694e-11,6.464467280425286e-12,1.144464863524794e-12
sub-054,Control,T5,8.700818977681246e-11,1.4531767473326989e-11,2.5512112939176094e-11,1.6416114709109592e-12
sub-054,Control,T6,8.697292222309461e-11,1.2718163772980291e-11,1.8364096045133017e-11,1.296185320138714e-12
sub-054,Control,Fz,8.676749088865089e-11,1.1043287404787619e-11,6.953209512829909e-12,1.0006945412231596e-12
sub-054,Control,Cz,8.62756196589996e-11,1.0076018200373218e-11,3.970746396038282e-12,7.957963927313295e-13
sub-054,Control,Pz,8.819192311364549e-11,1.040301165995293e-11,9.719624225426039e-12,1.1050072753969901e-12
sub-055,Control,Fp1,9.356059219150034e-11,1.1055056188217862e-11,4.422933282367404e-12,2.039160211796547e-12
sub-055,Control,Fp2,9.167916720125337e-11,1.0630295891558555e-11,4.260539038985895e-12,1.957740008796258e-12
sub-055,Control,F3,8.658952338595023e-11,9.910641098625649e-12,3.5033385995646097e-12,1.4012930396158643e-12
sub-055,Control,F4,8.715682604701183e-11,9.943910268714296e-12,3.426220045556174e-12,1.3210995836095513e-12
sub-055,Control,C3,8.379021031972564e-11,9.172385147584672e-12,3.020235988054295e-12,1.1039825739508403e-12
sub-055,Control,C4,8.320857302046419e-11,9.342704313469236e-12,3.044002085660316e-12,1.1105175401793771e-12
sub-055,Control,P3,8.364022249550074e-11,9.451433825202039e-12,5.67768985862861e-12,1.5483390158586442e-12
sub-055,Control,P4,8.359804772216567e-11,9.402961229917883e-12,5.110847858642462e-12,1.304247451544976e-12
sub-055,Control,O1,8.409730840129315e-11,1.0020205025802571e-11,2.1221877348017466e-11,1.85881687039369e-12
sub-055,Control,O2,8.40822987488859e-11,9.97728254979467e-12,2.0847347090614002e-11,1.8256197559066656e-12
sub-055,Control,F7,8.839341846352854e-11,1.0299362949594709e-11,4.226142358160988e-12,1.5074824257540803e-12
sub-055,Control,F8,8.736688548896083e-11,1.036450072222386e-11,4.6075851190876565e-12,1.4880791995648465e-12
sub-055,Control,T3,8.498087240977068e-11,1.0113950975597568e-11,4.4428133053550316e-12,1.5920495933653825e-12
sub-055,Control,T4,8.462449939058212e-11,1.010422806548956e-11,4.594511523244096e-12,1.5181103574530499e-12
sub-055,Control,T5,8.446379446048419e-11,1.0125460964065738e-11,1.1303317228542828e-11,2.1427890990661683e-12
sub-055,Control,T6,8.464613034094626e-11,9.972014283168098e-12,8.947332074572752e-12,2.089509531896334e-12
sub-055,Control,Fz,8.511559829846259e-11,9.794689986989905e-12,3.1729049600536824e-12,1.2541222919957792e-12
sub-055,Control,Cz,8.387167845607611e-11,9.22399864006162e-12,2.612213459127014e-12,1.0006171138852611e-12
sub-055,Control,Pz,8.451644988897638e-11,9.341367432785264e-12,6.115389976906736e-12,9.930897077595158e-13
sub-056,Control,Fp1,1.5753749058494263e-09,7.311477312770238e-10,2.7468763756118296e-10,8.08320223427839e-11
sub-056,Control,Fp2,1.5781386990758336e-09,7.307338597884758e-10,2.7624575441180227e-10,8.08469405828731e-11
sub-056,Control,F3,1.5641967233773632e-09,7.297964843273598e-10,2.696854536958713e-10,8.066560284318476e-11
sub-056,Control,F4,1.5604404222333604e-09,7.287759399552223e-10,2.7203237900753205e-10,8.064911091709055e-11
sub-056,Control,C3,1.5654041424778266e-09,7.284980871024935e-10,2.6593433663022203e-10,8.048588323235283e-11
sub-056,Control,C4,1.5587063219982072e-09,7.288409892309876e-10,2.676864025387892e-10,8.044839599810611e-11
sub-056,Control,P3,1.5647981542308893e-09,7.281966068357438e-10,2.7542050877739605e-10,8.047433666873398e-11
sub-056,Control,P4,1.5605478553664863e-09,7.293007955086293e-10,2.7492661188445257e-10,8.042155925212026e-11
sub-056,Control,O1,1.5654488202874475e-09,7.297472565685245e-10,2.8176019534101917e-10,8.053092942963477e-11
sub-056,Control,O2,1.5632052898328546e-09,7.302021710111725e-10,2.8287783215216065e-10,8.055950986574886e-11
sub-056,Control,F7,1.5672132210151488e-09,7.298738741648477e-10,2.7181843217205214e-10,8.083394223532023e-11
sub-056,Control,F8,1.563307735840152e-09,7.284580833956189e-10,2.7577991763147193e-10,8.086435462532883e-11
sub-056,Control,T3,1.5676747828528634e-09,7.29104126652706e-10,2.7201543747565385e-10,8.078182264571658e-11
sub-056,Control,T4,1.5606482058571065e-09,7.292165832430538e-10,2.7343966802479513e-10,8.068910754708696e-11
sub-056,Control,T5,1.5673350490425558e-09,7.299826693862011e-10,2.854920124854645e-10,8.067951042542706e-11
sub-056,Control,T6,1.5622300834338575e-09,7.308383217098848e-10,2.857424549562049e-10,8.071775755598718e-11
sub-056,Control,Fz,1.5617101700424152e-09,7.294937027153203e-10,2.713994319699044e-10,8.057363034750138e-11
sub-056,Control,Cz,1.5603440427290682e-09,7.290285497107588e-10,2.672047251266843e-10,8.036976533393293e-11
sub-056,Control,Pz,1.5613627161289105e-09,7.281974927312558e-10,2.72549931730875e-10,8.029802864965048e-11
sub-057,Control,Fp1,1.0141937991463706e-10,1.067846493203e-11,4.484695789158979e-12,1.0133046029567956e-12
sub-057,Control,Fp2,1.0171524954919854e-10,1.039246329570291e-11,4.2975906896488105e-12,9.92219614843661e-13
sub-057,Control,F3,8.777484682304009e-11,8.991198618475748e-12,3.4537049540306223e-12,8.04072399199283e-13
sub-057,Control,F4,8.940332586338596e-11,9.103222942776593e-12,3.421879543149908e-12,7.519187669730741e-13
sub-057,Control,C3,8.46842970942987e-11,8.236860001880481e-12,2.594276225359221e-12,5.890766967014649e-13
sub-057,Control,C4,8.573902809638913e-11,8.351308761213593e-12,2.526820204102997e-12,5.816901835541439e-13
sub-057,Control,P3,8.557068340191684e-11,8.762252575805082e-12,5.250382177114629e-12,8.305090593226454e-13
sub-057,Control,P4,8.614631138830584e-11,8.748652280827166e-12,5.710883563535573e-12,6.931666548312661e-13
sub-057,Control,O1,8.889034583611712e-11,1.0925480763498796e-11,1.6593643595488603e-11,1.2047340938683197e-12
sub-057,Control,O2,8.883830510180538e-11,1.1947577233867267e-11,2.1841151492109458e-11,1.2215551321788064e-12
sub-057,Control,F7,9.219289989645546e-11,1.044797182177545e-11,5.088354543468604e-12,1.0068673357231145e-12
sub-057,Control,F8,1.0185066941546026e-10,1.1080432796805577e-11,5.572354835987095e-12,1.036958699293118e-12
sub-057,Control,T3,8.757612336660849e-11,9.624667548089377e-12,4.567262393492724e-12,1.0725045433713534e-12
sub-057,Control,T4,8.99241718497505e-11,9.77993523826444e-12,4.767398500267462e-12,1.0127362824509336e-12
sub-057,Control,T5,8.718550163443544e-11,9.476901573855064e-12,5.855198794965755e-12,1.0546458942659216e-12
sub-057,Control,T6,8.776081033525185e-11,9.529869753622032e-12,6.0441996099136144e-12,8.855773642936011e-13
sub-057,Control,Fz,8.662809606351442e-11,9.114402383216672e-12,3.079931900884153e-12,6.559222182603545e-13
sub-057,Control,Cz,8.50689656392128e-11,8.49068757249111e-12,2.4592945758686094e-12,5.764756519045961e-13
sub-057,Control,Pz,8.5474266162733e-11,8.834409425136487e-12,6.2372988525616974e-12,6.906626844148486e-13
sub-058,Control,Fp1,9.239399668758008e-11,9.407712644221194e-12,6.815083256020757e-12,1.8380360662257982e-12
sub-058,Control,Fp2,9.390653789239415e-11,9.566432195712284e-12,6.374527791773346e-12,2.0070942957971597e-12
sub-058,Control,F3,8.655628587762006e-11,8.848890940626155e-12,5.281863534822528e-12,1.2963899244585538e-12
sub-058,Control,F4,8.718388576010163e-11,8.832374635861315e-12,4.718798299695167e-12,1.538353211991838e-12
sub-058,Control,C3,8.575822171897436e-11,8.43988017373319e-12,3.2926574188494105e-12,7.284777326788386e-13
sub-058,Control,C4,8.605934542809763e-11,8.507559509566979e-12,3.2883868539880644e-12,7.418554713231773e-13
sub-058,Control,P3,8.715904371010156e-11,8.769173939953273e-12,5.3122363508525985e-12,9.650745940766369e-13
sub-058,Control,P4,8.880709797527961e-11,9.19730330074797e-12,6.752817321318253e-12,9.378193571811725e-13
sub-058,Control,O1,8.758503984486392e-11,9.271901575808095e-12,1.2053151134341894e-11,1.5783865364255188e-12
sub-058,Control,O2,8.77941340383034e-11,9.494963217896534e-12,1.0195555110050014e-11,1.5304638178746938e-12
sub-058,Control,F7,8.946795739186971e-11,9.616483816175705e-12,5.9795104071687625e-12,1.4784289564957999e-12
sub-058,Control,F8,9.181771951424091e-11,9.668439023330822e-12,5.411112591030445e-12,1.5127126513020231e-12
sub-058,Control,T3,8.693301721319437e-11,9.295957951590863e-12,6.125346025827827e-12,1.6151527405982163e-12
sub-058,Control,T4,8.794871361095483e-11,9.453743881902493e-12,5.265941458903267e-12,1.1716403531536942e-12
sub-058,Control,T5,8.681247067593904e-11,9.375461488583423e-12,1.4171374763141893e-11,1.4866693715442052e-12
sub-058,Control,T6,8.887763564243045e-11,1.076439049931456e-11,1.7891850041519407e-11,1.6115355530427137e-12
sub-058,Control,Fz,8.653961724228217e-11,8.69366198408655e-12,5.732388265894534e-12,1.1617115210877279e-12
sub-058,Control,Cz,8.670216863412055e-11,8.443494790833989e-12,3.477243449888983e-12,9.67236653650053e-13
sub-058,Control,Pz,8.65864895444165e-11,8.482335167443514e-12,3.4855182859931917e-12,7.607644504128567e-13
sub-059,Control,Fp1,9.907732754842388e-11,1.0098495739693415e-11,3.037694813927801e-12,1.9549945322794436e-12
sub-059,Control,Fp2,1.0250955427602631e-10,1.0530878842608346e-11,2.8796283581856636e-12,9.305596765779442e-13
sub-059,Control,F3,9.001405945928918e-11,9.0551169094834e-12,2.5273448458096747e-12,8.787835325791146e-13
sub-059,Control,F4,9.022549420820694e-11,9.177771076673992e-12,2.519841144791629e-12,6.91731188060113e-13
sub-059,Control,C3,8.898417608646248e-11,8.820157528395452e-12,2.3138910705006704e-12,5.894367853372498e-13
sub-059,Control,C4,8.863157766340707e-11,8.85770568210868e-12,2.290224718964953e-12,5.835313805690128e-13
sub-059,Control,P3,8.826480418096222e-11,9.067536546741993e-12,3.072755360854368e-12,6.239326483756013e-13
sub-059,Control,P4,8.860148663629506e-11,9.074791792988067e-12,2.9362202976002206e-12,6.323728831754884e-13
sub-059,Control,O1,8.886062757071241e-11,9.283855361895344e-12,2.9476789294200566e-12,7.140752867197434e-13
sub-059,Control,O2,9.039207040308965e-11,9.381040543270909e-12,3.0392764705479923e-12,8.336036480575774e-13
sub-059,Control,F7,9.048127020724854e-11,9.199634945995601e-12,2.8364196108401077e-12,1.0431772471203735e-12
sub-059,Control,F8,9.112593691650487e-11,9.36613052244743e-12,2.7694147380154837e-12,7.316441724396775e-13
sub-059,Control,T3,8.886458337678417e-11,9.151291847566926e-12,2.7370775509321587e-12,7.708930132046273e-13
sub-059,Control,T4,8.857098283809899e-11,9.058064714993774e-12,2.580600651200577e-12,8.037194422999778e-13
sub-059,Control,T5,8.964375554175304e-11,9.382087467805136e-12,3.429834958547523e-12,7.54999541270919e-13
sub-059,Control,T6,8.868382263355418e-11,9.184660788766318e-12,3.0943180428116734e-12,8.010339083064949e-13
sub-059,Control,Fz,8.989332268694599e-11,9.050828243102288e-12,2.427429552078267e-12,6.40892902482347e-13
sub-059,Control,Cz,8.894301532619984e-11,8.830136442332107e-12,2.153309768080664e-12,5.55362640373078e-13
sub-059,Control,Pz,8.866585275431576e-11,8.963088425804923e-12,2.7043387263716652e-12,5.757283777992819e-13
sub-060,Control,Fp1,1.2066481256432504e-10,1.0363520767021692e-11,2.669711710764595e-12,1.098441009596398e-12
sub-060,Control,Fp2,1.3773303046473297e-10,1.0785128494846718e-11,2.927826946308496e-12,1.3151559593017782e-12
sub-060,Control,F3,9.120985871707748e-11,8.858981249544859e-12,2.3749036250220548e-12,8.450357085370419e-13
sub-060,Control,F4,9.221899761647919e-11,8.916050582303443e-12,2.5166985437815728e-12,9.631923276712356e-13
sub-060,Control,C3,8.944410093589362e-11,8.626419800497526e-12,2.2134203939621227e-12,6.739634152979651e-13
sub-060,Control,C4,9.044705337547488e-11,8.590072411312636e-12,2.220922852551931e-12,6.846080415069092e-13
sub-060,Control,P3,9.250050254195762e-11,9.128620226011434e-12,2.6939203190387307e-12,9.200878532935696e-13
